life_zone,band,rank,complex_id,name,composite,top3_share,volume,crash_rel,lead,explain
Z41593-봉담읍,74,2,9472,휴먼시아동화마을5단지,0.5667,0.2833,6.0,0.0332,-0.0376,0.9125
Z41593-봉담읍,74,3,9448,청운마을신안인스빌,0.5,0.1,4.0,0.0625,-0.0589,0.9452
Z41597-반송동,74,1,7604,서동탄역더샵파크시티,0.825,0.25,26.0417,0.0534,0.0185,0.9727
Z41597-반송동,74,2,7600,오산대역세교자이,0.65,0.1667,7.9167,0.0652,0.0471,0.9514
Z41597-반송동,74,3,9611,동탄나루마을 동탄역 U.BORA 여울숲1.0,0.65,0.7333,7.0,0.0304,0.1682,0.9469
Z41597-영천동,74,1,9637,동탄역센트럴푸르지오,0.8,0.0333,13.2917,0.059,0.1263,0.9632
Z41597-영천동,74,2,9661,동탄역센트럴상록아파트,0.7556,0.9833,17.1667,-0.0075,0.101,0.9569
Z41597-영천동,74,3,9641,동탄역 시범우남퍼스트빌,0.7333,0.9833,15.25,0.1033,0.1182,0.8877
Z41597-여울동,74,1,9739,동탄2신도시 하우스디 더 레이크,0.8464,0.0667,17.3333,0.0473,0.1199,0.9607
Z41597-여울동,74,2,9754,동탄역 반도유보라 아이비파크7.0 아파트,0.7411,1.0,21.75,0.008,0.0195,0.9228
Z41597-여울동,74,3,9732,금호어울림레이크아파트,0.6429,0.2,11.0833,0.0126,0.0117,0.9277
Z41610-초월읍,74,1,9772,광주센트럴푸르지오,0.6667,0.9259,8.875,-0.0389,0.1424,0.9226
Z41610-초월읍,74,2,9875,초월롯데캐슬아파트,0.625,0.7963,3.125,,0.0243,0.9548
Z41610-초월읍,74,3,9869,쌍용더플래티넘광주,0.55,0.2407,7.2917,0.1871,0.523,0.3848
Z41610-태전동,74,1,9806,힐스테이트 태전2차 에듀포레 10블럭,0.67,0.3509,5.7083,0.0315,0.0218,0.9657
Z41610-태전동,74,2,9831,e편한세상 광주역 5단지 아파트,0.64,0.7719,2.7917,0.037,0.1706,0.9411
Z41610-태전동,74,3,9829,광주역 자연앤자이 아파트,0.5,0.6491,4.75,,0.443,0.8008
Z41610-신현동,74,1,9844,이편한세상오포3차아파트,0.7,1.0,9.0417,0.0,0.0725,0.9716
Z41610-신현동,74,2,9845,신현라온프라이빗아파트,0.7,1.0,4.125,0.0697,0.0065,0.9718
Z41610-신현동,74,3,9839,이편한세상태재2단지아파트,0.1,1.0,5.7917,-0.0281,-0.1144,0.8934
Z41630-삼숭동,74,1,9916,양주자이4단지,0.85,0.8,6.1667,0.0558,0.0186,0.9659
Z41630-삼숭동,74,2,9912,양주자이6단지,0.5,0.1667,1.8333,0.0,0.156,0.9351
Z41630-삼숭동,74,3,9913,양주자이1단지,0.45,0.7833,3.4583,-0.0264,-0.0504,0.9652
Z41630-옥정동,74,1,9970,e편한세상 옥정 에듀써밋,0.7486,0.9833,8.0833,0.0003,0.1849,0.9537
Z41630-옥정동,74,2,9961,e편한세상 옥정 메트로포레,0.7429,0.2667,12.0417,0.1089,-0.1486,0.9693
Z41630-옥정동,74,3,9971,e편한세상 옥정어반센트럴,0.5886,0.7833,5.9583,0.0191,-0.0182,0.9497
