sido,name,realm,course,addr,lat,lon
서울,민교수수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,스토리수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,와이케이에스(YKS)양경숙영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,임승미국어교습소,입시.검정 및 보습,,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,조앤영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,헤일리잉글리쉬영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,로드맵학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,리드101도곡영어학원,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,마중물논술학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,빅스영어보습학원,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,뿌리깊은수학학원,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,이챕터스도곡학원,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,책읽기와글쓰기리딩엠도곡학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,최상위권수학학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로 225,37.49535994763191,127.05269115140737
서울,개포마중물국어교습소,입시.검정 및 보습,,서울특별시 강남구 개포로 508,37.48923253265829,127.06795494171206
서울,위너수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 개포로 508,37.48923253265829,127.06795494171206
서울,더탑학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 개포로 508,37.48923253265829,127.06795494171206
서울,개포스마트해법영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 30,37.4824498619111,127.06118723412148
서울,김용환수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 30,37.4824498619111,127.06118723412148
서울,생각의숲국어논술전문학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로 30,37.4824498619111,127.06118723412148
서울,웅진씽크빅학습센터개포학원,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 30,37.4824498619111,127.06118723412148
서울,개포양전하연과학교습소,입시.검정 및 보습,보습,서울특별시 강남구 개포로82길 13-11,37.488758712353764,127.06811894850884
서울,얼짱수학학원,입시.검정 및 보습,,서울특별시 강남구 개포로82길 13-11,37.488758712353764,127.06811894850884
서울,개포하이탑수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 개포로109길 5,37.49324097147588,127.07470239339595
서울,거인의숲수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,꿈의수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,남다른스칼라수학교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,문법과내신영어교습소,입시.검정 및 보습,,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,수(SU)과학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,신현수맞춤수학수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,잉글리쉬로드영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,작가와창의글쓰기알논술교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,줌매쓰1(ZOOM MATH 1)수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,프라미에수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,고등관입시전문함영원학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,김예찌수학학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,컬럼비아잉글리쉬인스티튜트(COLUMBIAENGLISHINSTITUTE)학원,입시.검정 및 보습,,서울특별시 강남구 삼성로 151,37.49309804573721,127.06083910956175
서울,게으른수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 압구정로4길 27-6,37.52181106904983,127.02081304993354
서울,고수사회탐구교습소,입시.검정 및 보습,보습,서울특별시 강남구 역삼로 512,37.50321865801223,127.05978506725322
서울,벤매쓰수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 역삼로 512,37.50321865801223,127.05978506725322
서울,공감수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 자곡로 120,37.47211123390966,127.09645515067544
서울,라온영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 자곡로 120,37.47211123390966,127.09645515067544
서울,영어의멘토영어교습소,입시.검정 및 보습,,서울특별시 강남구 자곡로 120,37.47211123390966,127.09645515067544
서울,이루수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 자곡로 120,37.47211123390966,127.09645515067544
서울,올바른수학과학전문학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 자곡로 120,37.47211123390966,127.09645515067544
서울,올바른수학학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 자곡로 120,37.47211123390966,127.09645515067544
서울,과학의맥과학교습소,입시.검정 및 보습,,서울특별시 강남구 압구정로 114,37.52328647340401,127.02130274055781
서울,나인교육진학상담지도교습소,입시.검정 및 보습,진학상담지도,서울특별시 강남구 압구정로 114,37.52328647340401,127.02130274055781
서울,세량국어교습소,입시.검정 및 보습,보습,서울특별시 강남구 압구정로 114,37.52328647340401,127.02130274055781
서울,솔트수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 압구정로 114,37.52328647340401,127.02130274055781
서울,국탑수학교습소,입시.검정 및 보습,,서울특별시 강남구 논현로8길 50-6,37.47437018453047,127.05301842106398
서울,권수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로6길 10,37.482649922509395,127.06182384872628
서울,그릿(Grit)영어학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로6길 10,37.482649922509395,127.06182384872628
서울,그레이스잉글리시(Grace English)영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,다봄국어교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,대치동강란진학상담지도교습소,입시.검정 및 보습,진학상담지도,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,미소수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,세모수학교습소,입시.검정 및 보습,,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,안선희국어교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,에쎔과학교습소,입시.검정 및 보습,보습,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,산논술학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,안보라국어학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,에듀싱크원격학원,입시.검정 및 보습,,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,정현영어학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 도곡로 405,37.4973673080694,127.05466893554107
서울,극수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 320,37.49823836076601,127.05220562584358
서울,대치미래인재입시컨설팅진학상담지도교습소,입시.검정 및 보습,진학상담지도,서울특별시 강남구 선릉로 320,37.49823836076601,127.05220562584358
서울,슈퍼브레인영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 320,37.49823836076601,127.05220562584358
서울,해솔수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로 320,37.49823836076601,127.05220562584358
서울,글과문장논술교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 선릉로130길 20,37.51653337074514,127.0431660304745
서울,스마트해법수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 선릉로130길 20,37.51653337074514,127.0431660304745
