HOUSE_MANAGE_NO,PBLANC_NO,HOUSE_TY,MODEL_NO,RESIDE_SECD,RESIDE_SENM,SUBSCRPT_RANK_CODE,SUPLY_HSHLDCO,REQ_CNT,CMPET_RATE,HOUSE_NM,HSSPLY_ADRES,RCRIT_PBLANC_DE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
2024000383,2024000383,108.7699B,04,02,기타지역,1,26,1,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,108.7699B,04,01,해당지역,2,26,24,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,108.7699B,04,02,기타지역,2,26,2,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,129.6199 ,05,01,해당지역,1,35,121,3.46,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,129.6199 ,05,02,기타지역,1,35,6,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,129.6199 ,05,01,해당지역,2,35,32,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,129.6199 ,05,02,기타지역,2,35,1,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,166.3068P,06,01,해당지역,1,3,32,10.67,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,166.3068P,06,02,기타지역,1,3,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,166.3068P,06,01,해당지역,2,3,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,166.3068P,06,02,기타지역,2,3,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,183.8515P,07,01,해당지역,1,2,13,6.50,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,183.8515P,07,02,기타지역,1,2,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,183.8515P,07,01,해당지역,2,2,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,183.8515P,07,02,기타지역,2,2,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,197.7192P,08,01,해당지역,1,1,17,17.00,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,197.7192P,08,02,기타지역,1,1,1,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,197.7192P,08,01,해당지역,2,1,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000383,2024000383,197.7192P,08,02,기타지역,2,1,0,-,위파크 제주 2단지,제주특별자치도 제주시 오라이동 923번지 일원,2024-08-30,제주,643
2024000382,2024000382,084.8567A,01,01,해당지역,1,156,1185,7.60,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,084.8567A,01,02,기타지역,1,156,20,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,084.8567A,01,01,해당지역,2,156,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,084.8567A,01,02,기타지역,2,156,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,084.7784B,02,01,해당지역,1,143,652,4.56,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,084.7784B,02,02,기타지역,1,143,19,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,084.7784B,02,01,해당지역,2,143,295,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,084.7784B,02,02,기타지역,2,143,14,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699A,03,01,해당지역,1,198,319,1.61,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699A,03,02,기타지역,1,198,8,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699A,03,01,해당지역,2,198,62,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699A,03,02,기타지역,2,198,6,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699B,04,01,해당지역,1,67,69,1.03,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699B,04,02,기타지역,1,67,1,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699B,04,01,해당지역,2,67,20,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,108.7699B,04,02,기타지역,2,67,1,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,129.6199 ,05,01,해당지역,1,51,135,2.65,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,129.6199 ,05,02,기타지역,1,51,5,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,129.6199 ,05,01,해당지역,2,51,21,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,129.6199 ,05,02,기타지역,2,51,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,183.8515P,06,01,해당지역,1,1,33,33.00,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,183.8515P,06,02,기타지역,1,1,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,183.8515P,06,01,해당지역,2,1,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,183.8515P,06,02,기타지역,2,1,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,197.7192P,07,01,해당지역,1,1,19,19.00,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,197.7192P,07,02,기타지역,1,1,1,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,197.7192P,07,01,해당지역,2,1,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000382,2024000382,197.7192P,07,02,기타지역,2,1,0,-,위파크 제주 1단지,제주특별자치도 제주시 오라이동 854-1번지 일원,2024-08-30,제주,617
2024000380,2024000380,066.7308 ,01,01,해당지역,1,13,1,(△12),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,066.7308 ,01,02,기타지역,1,13,0,(△12),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,066.7308 ,01,01,해당지역,2,13,1,(△11),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,066.7308 ,01,02,기타지역,2,13,1,(△10),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.6806A,02,01,해당지역,1,9,0,(△9),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.6806A,02,02,기타지역,1,9,1,(△8),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.6806A,02,01,해당지역,2,9,1,(△7),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.6806A,02,02,기타지역,2,9,0,(△7),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.0497B,03,01,해당지역,1,15,0,(△15),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.0497B,03,02,기타지역,1,15,0,(△15),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.0497B,03,01,해당지역,2,15,0,(△15),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,070.0497B,03,02,기타지역,2,15,1,(△14),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,084.6428 ,04,01,해당지역,1,87,0,(△87),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,084.6428 ,04,02,기타지역,1,87,3,(△84),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,084.6428 ,04,01,해당지역,2,87,1,(△83),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,084.6428 ,04,02,기타지역,2,87,3,(△80),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,114.5177 ,05,01,해당지역,1,12,0,(△12),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,114.5177 ,05,02,기타지역,1,12,1,(△11),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,114.5177 ,05,01,해당지역,2,12,0,(△11),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,114.5177 ,05,02,기타지역,2,12,0,(△11),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,218.6884 ,06,01,해당지역,1,1,0,(△1),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,218.6884 ,06,02,기타지역,1,1,0,(△1),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,218.6884 ,06,01,해당지역,2,1,0,(△1),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000380,2024000380,218.6884 ,06,02,기타지역,2,1,0,(△1),성주 성밖숲 대유 리엘 아파트,경상북도 성주군 성주읍 성주순환로 22,2024-07-24,경북,140
2024000376,2024000376,059.9800 ,01,01,해당지역,1,10,653,65.30,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,059.9800 ,01,02,기타지역,1,10,99,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,059.9800 ,01,01,해당지역,2,10,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,059.9800 ,01,02,기타지역,2,10,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9400A,02,01,해당지역,1,23,2662,115.74,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9400A,02,02,기타지역,1,23,323,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9400A,02,01,해당지역,2,23,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9400A,02,02,기타지역,2,23,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9500B,03,01,해당지역,1,4,625,156.25,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9500B,03,02,기타지역,1,4,93,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9500B,03,01,해당지역,2,4,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,084.9500B,03,02,기타지역,2,4,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9500A,04,01,해당지역,1,90,2266,25.18,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9500A,04,02,기타지역,1,90,287,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9500A,04,01,해당지역,2,90,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9500A,04,02,기타지역,2,90,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9600B,05,01,해당지역,1,43,710,16.51,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9600B,05,02,기타지역,1,43,85,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9600B,05,01,해당지역,2,43,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,106.9600B,05,02,기타지역,2,43,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,124.0000 ,06,01,해당지역,1,138,1885,13.66,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,124.0000 ,06,02,기타지역,1,138,246,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,124.0000 ,06,01,해당지역,2,138,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,124.0000 ,06,02,기타지역,2,138,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,145.6800 ,07,01,해당지역,1,80,890,11.13,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,145.6800 ,07,02,기타지역,1,80,121,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
2024000376,2024000376,145.6800 ,07,01,해당지역,2,80,0,-,도안 푸르지오 디아델 31블록,대전광역시 유성구 용계동 73-48번지 일원,2024-07-26,대전,556
