dest_cd,dest_nm,origin_cd,origin_nm,year,movers
11110,서울 종로구,27,대구광역시,2023,280
11110,서울 종로구,27,대구광역시,2024,297
11110,서울 종로구,27,대구광역시,2025,313
11110,서울 종로구,27110,중  구,2012,8
11110,서울 종로구,27110,중  구,2013,13
11110,서울 종로구,27110,중  구,2014,14
11110,서울 종로구,27110,중  구,2015,18
11110,서울 종로구,27110,중  구,2016,18
11110,서울 종로구,27110,중  구,2017,8
11110,서울 종로구,27110,중  구,2018,16
11110,서울 종로구,27110,중  구,2019,21
11110,서울 종로구,27110,중  구,2020,23
11110,서울 종로구,27110,중  구,2021,12
11110,서울 종로구,27110,중  구,2022,15
11110,서울 종로구,27110,중  구,2023,12
11110,서울 종로구,27110,중  구,2024,24
11110,서울 종로구,27110,중  구,2025,29
11110,서울 종로구,27140,동  구,2012,38
11110,서울 종로구,27140,동  구,2013,34
11110,서울 종로구,27140,동  구,2014,41
11110,서울 종로구,27140,동  구,2015,48
11110,서울 종로구,27140,동  구,2016,46
11110,서울 종로구,27140,동  구,2017,49
11110,서울 종로구,27140,동  구,2018,33
11110,서울 종로구,27140,동  구,2019,36
11110,서울 종로구,27140,동  구,2020,61
11110,서울 종로구,27140,동  구,2021,46
11110,서울 종로구,27140,동  구,2022,47
11110,서울 종로구,27140,동  구,2023,33
11110,서울 종로구,27140,동  구,2024,28
11110,서울 종로구,27140,동  구,2025,37
11110,서울 종로구,27170,서  구,2012,15
11110,서울 종로구,27170,서  구,2013,20
11110,서울 종로구,27170,서  구,2014,14
11110,서울 종로구,27170,서  구,2015,17
11110,서울 종로구,27170,서  구,2016,16
11110,서울 종로구,27170,서  구,2017,15
11110,서울 종로구,27170,서  구,2018,8
11110,서울 종로구,27170,서  구,2019,10
11110,서울 종로구,27170,서  구,2020,19
11110,서울 종로구,27170,서  구,2021,11
11110,서울 종로구,27170,서  구,2022,11
11110,서울 종로구,27170,서  구,2023,9
11110,서울 종로구,27170,서  구,2024,10
11110,서울 종로구,27170,서  구,2025,5
11110,서울 종로구,27200,남  구,2012,22
11110,서울 종로구,27200,남  구,2013,24
11110,서울 종로구,27200,남  구,2014,23
11110,서울 종로구,27200,남  구,2015,21
11110,서울 종로구,27200,남  구,2016,15
11110,서울 종로구,27200,남  구,2017,23
11110,서울 종로구,27200,남  구,2018,23
11110,서울 종로구,27200,남  구,2019,18
11110,서울 종로구,27200,남  구,2020,15
11110,서울 종로구,27200,남  구,2021,20
11110,서울 종로구,27200,남  구,2022,23
11110,서울 종로구,27200,남  구,2023,17
11110,서울 종로구,27200,남  구,2024,18
11110,서울 종로구,27200,남  구,2025,19
11110,서울 종로구,27230,북  구,2012,39
11110,서울 종로구,27230,북  구,2013,36
11110,서울 종로구,27230,북  구,2014,61
11110,서울 종로구,27230,북  구,2015,46
11110,서울 종로구,27230,북  구,2016,59
11110,서울 종로구,27230,북  구,2017,41
11110,서울 종로구,27230,북  구,2018,44
11110,서울 종로구,27230,북  구,2019,53
11110,서울 종로구,27230,북  구,2020,56
11110,서울 종로구,27230,북  구,2021,48
11110,서울 종로구,27230,북  구,2022,68
11110,서울 종로구,27230,북  구,2023,29
11110,서울 종로구,27230,북  구,2024,45
11110,서울 종로구,27230,북  구,2025,33
11110,서울 종로구,27260,수성구,2012,89
11110,서울 종로구,27260,수성구,2013,110
11110,서울 종로구,27260,수성구,2014,117
11110,서울 종로구,27260,수성구,2015,151
11110,서울 종로구,27260,수성구,2016,111
11110,서울 종로구,27260,수성구,2017,122
11110,서울 종로구,27260,수성구,2018,111
11110,서울 종로구,27260,수성구,2019,144
11110,서울 종로구,27260,수성구,2020,104
11110,서울 종로구,27260,수성구,2021,123
11110,서울 종로구,27260,수성구,2022,84
11110,서울 종로구,27260,수성구,2023,87
11110,서울 종로구,27260,수성구,2024,97
11110,서울 종로구,27260,수성구,2025,88
11110,서울 종로구,27290,달서구,2012,63
11110,서울 종로구,27290,달서구,2013,98
11110,서울 종로구,27290,달서구,2014,85
11110,서울 종로구,27290,달서구,2015,98
11110,서울 종로구,27290,달서구,2016,78
11110,서울 종로구,27290,달서구,2017,93
11110,서울 종로구,27290,달서구,2018,92
11110,서울 종로구,27290,달서구,2019,90
11110,서울 종로구,27290,달서구,2020,81
11110,서울 종로구,27290,달서구,2021,66
11110,서울 종로구,27290,달서구,2022,85
11110,서울 종로구,27290,달서구,2023,70
11110,서울 종로구,27290,달서구,2024,60
11110,서울 종로구,27290,달서구,2025,73
11110,서울 종로구,27710,달성군,2012,20
11110,서울 종로구,27710,달성군,2013,25
11110,서울 종로구,27710,달성군,2014,15
11110,서울 종로구,27710,달성군,2015,17
11110,서울 종로구,27710,달성군,2016,11
11110,서울 종로구,27710,달성군,2017,20
11110,서울 종로구,27710,달성군,2018,22
11110,서울 종로구,27710,달성군,2019,15
11110,서울 종로구,27710,달성군,2020,28
11110,서울 종로구,27710,달성군,2021,20
11110,서울 종로구,27710,달성군,2022,22
11110,서울 종로구,27710,달성군,2023,23
11110,서울 종로구,27710,달성군,2024,14
11110,서울 종로구,27710,달성군,2025,23
11110,서울 종로구,27720,군위군,2019,0
11110,서울 종로구,27720,군위군,2023,0
11110,서울 종로구,27720,군위군,2024,1
11110,서울 종로구,27720,군위군,2025,6
11110,서울 종로구,28,인천광역시,2012,557
11110,서울 종로구,28,인천광역시,2013,502
11110,서울 종로구,28,인천광역시,2014,499
11110,서울 종로구,28,인천광역시,2015,566
11110,서울 종로구,28,인천광역시,2016,560
11110,서울 종로구,28,인천광역시,2017,601
11110,서울 종로구,28,인천광역시,2018,514
11110,서울 종로구,28,인천광역시,2019,565
11110,서울 종로구,28,인천광역시,2020,643
11110,서울 종로구,28,인천광역시,2021,578
11110,서울 종로구,28,인천광역시,2022,504
11110,서울 종로구,28,인천광역시,2023,462
11110,서울 종로구,28,인천광역시,2024,485
11110,서울 종로구,28,인천광역시,2025,554
11110,서울 종로구,28110,중  구,2012,28
11110,서울 종로구,28110,중  구,2013,34
11110,서울 종로구,28110,중  구,2014,36
11110,서울 종로구,28110,중  구,2015,63
11110,서울 종로구,28110,중  구,2016,37
11110,서울 종로구,28110,중  구,2017,43
11110,서울 종로구,28110,중  구,2018,39
11110,서울 종로구,28110,중  구,2019,35
11110,서울 종로구,28110,중  구,2020,51
11110,서울 종로구,28110,중  구,2021,57
11110,서울 종로구,28110,중  구,2022,53
11110,서울 종로구,28110,중  구,2023,48
11110,서울 종로구,28110,중  구,2024,30
11110,서울 종로구,28110,중  구,2025,35
11110,서울 종로구,28140,동  구,2012,7
11110,서울 종로구,28140,동  구,2013,6
11110,서울 종로구,28140,동  구,2014,9
11110,서울 종로구,28140,동  구,2015,11
11110,서울 종로구,28140,동  구,2016,9
11110,서울 종로구,28140,동  구,2017,8
11110,서울 종로구,28140,동  구,2018,3
11110,서울 종로구,28140,동  구,2019,2
11110,서울 종로구,28140,동  구,2020,8
11110,서울 종로구,28140,동  구,2021,10
11110,서울 종로구,28140,동  구,2022,5
11110,서울 종로구,28140,동  구,2023,4
11110,서울 종로구,28140,동  구,2024,3
11110,서울 종로구,28140,동  구,2025,7
11110,서울 종로구,28170,남  구,2012,78
11110,서울 종로구,28170,남  구,2013,63
11110,서울 종로구,28170,남  구,2014,46
11110,서울 종로구,28170,남  구,2015,64
11110,서울 종로구,28170,남  구,2016,72
11110,서울 종로구,28170,남  구,2017,73
11110,서울 종로구,28170,남  구,2018,30
11110,서울 종로구,28170,남  구,2019,0
11110,서울 종로구,28170,남  구,2020,0
11110,서울 종로구,28170,남  구,2021,0
11110,서울 종로구,28170,남  구,2022,0
11110,서울 종로구,28170,남  구,2023,0
11110,서울 종로구,28170,남  구,2024,0
11110,서울 종로구,28170,남  구,2025,0
11110,서울 종로구,28177,미추홀구,2012,0
11110,서울 종로구,28177,미추홀구,2013,0
11110,서울 종로구,28177,미추홀구,2014,0
11110,서울 종로구,28177,미추홀구,2015,0
11110,서울 종로구,28177,미추홀구,2016,0
11110,서울 종로구,28177,미추홀구,2017,0
11110,서울 종로구,28177,미추홀구,2018,28
11110,서울 종로구,28177,미추홀구,2019,72
11110,서울 종로구,28177,미추홀구,2020,77
11110,서울 종로구,28177,미추홀구,2021,60
11110,서울 종로구,28177,미추홀구,2022,73
11110,서울 종로구,28177,미추홀구,2023,51
11110,서울 종로구,28177,미추홀구,2024,68
11110,서울 종로구,28177,미추홀구,2025,65
11110,서울 종로구,28185,연수구,2012,74
11110,서울 종로구,28185,연수구,2013,57
11110,서울 종로구,28185,연수구,2014,68
11110,서울 종로구,28185,연수구,2015,69
11110,서울 종로구,28185,연수구,2016,70
11110,서울 종로구,28185,연수구,2017,65
11110,서울 종로구,28185,연수구,2018,72
11110,서울 종로구,28185,연수구,2019,98
11110,서울 종로구,28185,연수구,2020,109
11110,서울 종로구,28185,연수구,2021,104
11110,서울 종로구,28185,연수구,2022,99
11110,서울 종로구,28185,연수구,2023,72
11110,서울 종로구,28185,연수구,2024,94
11110,서울 종로구,28185,연수구,2025,116
11110,서울 종로구,28200,남동구,2012,86
11110,서울 종로구,28200,남동구,2013,79
11110,서울 종로구,28200,남동구,2014,69
11110,서울 종로구,28200,남동구,2015,75
11110,서울 종로구,28200,남동구,2016,84
11110,서울 종로구,28200,남동구,2017,86
11110,서울 종로구,28200,남동구,2018,84
11110,서울 종로구,28200,남동구,2019,63
11110,서울 종로구,28200,남동구,2020,98
11110,서울 종로구,28200,남동구,2021,83
11110,서울 종로구,28200,남동구,2022,74
11110,서울 종로구,28200,남동구,2023,86
11110,서울 종로구,28200,남동구,2024,70
11110,서울 종로구,28200,남동구,2025,66
11110,서울 종로구,28237,부평구,2012,108
11110,서울 종로구,28237,부평구,2013,104
11110,서울 종로구,28237,부평구,2014,87
11110,서울 종로구,28237,부평구,2015,83
11110,서울 종로구,28237,부평구,2016,78
11110,서울 종로구,28237,부평구,2017,108
11110,서울 종로구,28237,부평구,2018,96
11110,서울 종로구,28237,부평구,2019,103
11110,서울 종로구,28237,부평구,2020,117
11110,서울 종로구,28237,부평구,2021,102
11110,서울 종로구,28237,부평구,2022,78
11110,서울 종로구,28237,부평구,2023,65
11110,서울 종로구,28237,부평구,2024,77
11110,서울 종로구,28237,부평구,2025,98
11110,서울 종로구,28245,계양구,2012,48
11110,서울 종로구,28245,계양구,2013,46
11110,서울 종로구,28245,계양구,2014,65
11110,서울 종로구,28245,계양구,2015,60
11110,서울 종로구,28245,계양구,2016,69
11110,서울 종로구,28245,계양구,2017,59
11110,서울 종로구,28245,계양구,2018,48
11110,서울 종로구,28245,계양구,2019,51
11110,서울 종로구,28245,계양구,2020,56
11110,서울 종로구,28245,계양구,2021,52
11110,서울 종로구,28245,계양구,2022,29
11110,서울 종로구,28245,계양구,2023,34
11110,서울 종로구,28245,계양구,2024,31
11110,서울 종로구,28245,계양구,2025,37
11110,서울 종로구,28260,서구,2012,101
11110,서울 종로구,28260,서구,2013,88
11110,서울 종로구,28260,서구,2014,106
11110,서울 종로구,28260,서구,2015,120
11110,서울 종로구,28260,서구,2016,121
11110,서울 종로구,28260,서구,2017,142
11110,서울 종로구,28260,서구,2018,83
11110,서울 종로구,28260,서구,2019,123
11110,서울 종로구,28260,서구,2020,102
11110,서울 종로구,28260,서구,2021,96
11110,서울 종로구,28260,서구,2022,78
11110,서울 종로구,28260,서구,2023,85
11110,서울 종로구,28260,서구,2024,94
11110,서울 종로구,28260,서구,2025,111
11110,서울 종로구,28710,강화군,2012,19
11110,서울 종로구,28710,강화군,2013,16
11110,서울 종로구,28710,강화군,2014,10
11110,서울 종로구,28710,강화군,2015,15
11110,서울 종로구,28710,강화군,2016,16
11110,서울 종로구,28710,강화군,2017,16
11110,서울 종로구,28710,강화군,2018,27
11110,서울 종로구,28710,강화군,2019,11
11110,서울 종로구,28710,강화군,2020,25
11110,서울 종로구,28710,강화군,2021,13
11110,서울 종로구,28710,강화군,2022,14
11110,서울 종로구,28710,강화군,2023,14
11110,서울 종로구,28710,강화군,2024,16
11110,서울 종로구,28710,강화군,2025,12
11110,서울 종로구,28720,옹진군,2012,8
11110,서울 종로구,28720,옹진군,2013,9
11110,서울 종로구,28720,옹진군,2014,3
11110,서울 종로구,28720,옹진군,2015,6
11110,서울 종로구,28720,옹진군,2016,4
11110,서울 종로구,28720,옹진군,2017,1
11110,서울 종로구,28720,옹진군,2018,4
11110,서울 종로구,28720,옹진군,2019,7
11110,서울 종로구,28720,옹진군,2020,0
11110,서울 종로구,28720,옹진군,2021,1
11110,서울 종로구,28720,옹진군,2022,1
11110,서울 종로구,28720,옹진군,2023,3
11110,서울 종로구,28720,옹진군,2024,2
11110,서울 종로구,28720,옹진군,2025,7
11110,서울 종로구,29,광주광역시,2012,267
11110,서울 종로구,29,광주광역시,2013,214
11110,서울 종로구,29,광주광역시,2014,252
11110,서울 종로구,29,광주광역시,2015,227
11110,서울 종로구,29,광주광역시,2016,224
11110,서울 종로구,29,광주광역시,2017,251
11110,서울 종로구,29,광주광역시,2018,216
11110,서울 종로구,29,광주광역시,2019,198
11110,서울 종로구,29,광주광역시,2020,218
11110,서울 종로구,29,광주광역시,2021,213
11110,서울 종로구,29,광주광역시,2022,185
11110,서울 종로구,29,광주광역시,2023,148
11110,서울 종로구,29,광주광역시,2024,177
11110,서울 종로구,29,광주광역시,2025,193
11110,서울 종로구,29110,동  구,2012,44
11110,서울 종로구,29110,동  구,2013,10
11110,서울 종로구,29110,동  구,2014,24
11110,서울 종로구,29110,동  구,2015,23
11110,서울 종로구,29110,동  구,2016,20
11110,서울 종로구,29110,동  구,2017,27
11110,서울 종로구,29110,동  구,2018,19
11110,서울 종로구,29110,동  구,2019,17
11110,서울 종로구,29110,동  구,2020,25
11110,서울 종로구,29110,동  구,2021,20
11110,서울 종로구,29110,동  구,2022,19
11110,서울 종로구,29110,동  구,2023,15
11110,서울 종로구,29110,동  구,2024,17
11110,서울 종로구,29110,동  구,2025,16
11110,서울 종로구,29140,서  구,2012,59
11110,서울 종로구,29140,서  구,2013,48
11110,서울 종로구,29140,서  구,2014,57
