PRD_DE,C1,C1_NM,C2,C2_NM,ITM_ID,ITM_NM,DT,UNIT_NM
2016,A0301,가평군,B03,과세표준,T002,금액,233525,백만원
2016,A0301,가평군,B04,결정세액,T001,인원,8602,명
2016,A0301,가평군,B04,결정세액,T002,금액,18292,백만원
2016,A0302,고양시,B01,급여총계,T001,인원,367263,명
2016,A0302,고양시,B01,급여총계,T002,금액,13070191,백만원
2016,A0302,고양시,B02,과세대상근로소득(총급여),T001,인원,366259,명
2016,A0302,고양시,B02,과세대상근로소득(총급여),T002,금액,12974288,백만원
2016,A0302,고양시,B03,과세표준,T001,인원,318129,명
2016,A0302,고양시,B03,과세표준,T002,금액,7084722,백만원
2016,A0302,고양시,B04,결정세액,T001,인원,206197,명
2016,A0302,고양시,B04,결정세액,T002,금액,728075,백만원
2016,A0303,과천시,B01,급여총계,T001,인원,20845,명
2016,A0303,과천시,B01,급여총계,T002,금액,1068165,백만원
2016,A0303,과천시,B02,과세대상근로소득(총급여),T001,인원,20765,명
2016,A0303,과천시,B02,과세대상근로소득(총급여),T002,금액,1061511,백만원
2016,A0303,과천시,B03,과세표준,T001,인원,18492,명
2016,A0303,과천시,B03,과세표준,T002,금액,674658,백만원
2016,A0303,과천시,B04,결정세액,T001,인원,13718,명
2016,A0303,과천시,B04,결정세액,T002,금액,97614,백만원
2016,A0304,광명시,B01,급여총계,T001,인원,122242,명
2016,A0304,광명시,B01,급여총계,T002,금액,4012753,백만원
2016,A0304,광명시,B02,과세대상근로소득(총급여),T001,인원,121719,명
2016,A0304,광명시,B02,과세대상근로소득(총급여),T002,금액,3989674,백만원
2016,A0304,광명시,B03,과세표준,T001,인원,106611,명
2016,A0304,광명시,B03,과세표준,T002,금액,2075210,백만원
2016,A0304,광명시,B04,결정세액,T001,인원,68359,명
2016,A0304,광명시,B04,결정세액,T002,금액,174054,백만원
2016,A0305,광주시,B01,급여총계,T001,인원,129079,명
2016,A0305,광주시,B01,급여총계,T002,금액,3549316,백만원
2016,A0305,광주시,B02,과세대상근로소득(총급여),T001,인원,128823,명
2016,A0305,광주시,B02,과세대상근로소득(총급여),T002,금액,3530559,백만원
2016,A0305,광주시,B03,과세표준,T001,인원,111586,명
2016,A0305,광주시,B03,과세표준,T002,금액,1698874,백만원
2016,A0305,광주시,B04,결정세액,T001,인원,68118,명
2016,A0305,광주시,B04,결정세액,T002,금액,119027,백만원
2016,A0306,구리시,B01,급여총계,T001,인원,66227,명
2016,A0306,구리시,B01,급여총계,T002,금액,2058061,백만원
2016,A0306,구리시,B02,과세대상근로소득(총급여),T001,인원,65978,명
2016,A0306,구리시,B02,과세대상근로소득(총급여),T002,금액,2046806,백만원
2016,A0306,구리시,B03,과세표준,T001,인원,56659,명
2016,A0306,구리시,B03,과세표준,T002,금액,1034875,백만원
2016,A0306,구리시,B04,결정세액,T001,인원,34809,명
2016,A0306,구리시,B04,결정세액,T002,금액,82752,백만원
2016,A0307,군포시,B01,급여총계,T001,인원,110738,명
2016,A0307,군포시,B01,급여총계,T002,금액,3831803,백만원
2016,A0307,군포시,B02,과세대상근로소득(총급여),T001,인원,110316,명
2016,A0307,군포시,B02,과세대상근로소득(총급여),T002,금액,3810903,백만원
2016,A0307,군포시,B03,과세표준,T001,인원,97250,명
2016,A0307,군포시,B03,과세표준,T002,금액,2030081,백만원
2016,A0307,군포시,B04,결정세액,T001,인원,64457,명
2016,A0307,군포시,B04,결정세액,T002,금액,180660,백만원
2016,A0308,김포시,B01,급여총계,T001,인원,147731,명
2016,A0308,김포시,B01,급여총계,T002,금액,4664810,백만원
2016,A0308,김포시,B02,과세대상근로소득(총급여),T001,인원,146844,명
2016,A0308,김포시,B02,과세대상근로소득(총급여),T002,금액,4621679,백만원
2016,A0308,김포시,B03,과세표준,T001,인원,128763,명
2016,A0308,김포시,B03,과세표준,T002,금액,2354626,백만원
2016,A0308,김포시,B04,결정세액,T001,인원,83585,명
2016,A0308,김포시,B04,결정세액,T002,금액,185000,백만원
2016,A0309,남양주시,B01,급여총계,T001,인원,209875,명
2016,A0309,남양주시,B01,급여총계,T002,금액,6143416,백만원
2016,A0309,남양주시,B02,과세대상근로소득(총급여),T001,인원,209273,명
2016,A0309,남양주시,B02,과세대상근로소득(총급여),T002,금액,6107400,백만원
2016,A0309,남양주시,B03,과세표준,T001,인원,178777,명
2016,A0309,남양주시,B03,과세표준,T002,금액,2991432,백만원
2016,A0309,남양주시,B04,결정세액,T001,인원,105691,명
2016,A0309,남양주시,B04,결정세액,T002,금액,227836,백만원
2016,A0310,동두천시,B01,급여총계,T001,인원,30938,명
2016,A0310,동두천시,B01,급여총계,T002,금액,753826,백만원
2016,A0310,동두천시,B02,과세대상근로소득(총급여),T001,인원,30852,명
2016,A0310,동두천시,B02,과세대상근로소득(총급여),T002,금액,748185,백만원
2016,A0310,동두천시,B03,과세표준,T001,인원,26213,명
2016,A0310,동두천시,B03,과세표준,T002,금액,333468,백만원
2016,A0310,동두천시,B04,결정세액,T001,인원,15067,명
2016,A0310,동두천시,B04,결정세액,T002,금액,15805,백만원
2016,A0311,부천시,B01,급여총계,T001,인원,313823,명
2016,A0311,부천시,B01,급여총계,T002,금액,9125937,백만원
2016,A0311,부천시,B02,과세대상근로소득(총급여),T001,인원,312782,명
2016,A0311,부천시,B02,과세대상근로소득(총급여),T002,금액,9065738,백만원
2016,A0311,부천시,B03,과세표준,T001,인원,269982,명
2016,A0311,부천시,B03,과세표준,T002,금액,4498832,백만원
2016,A0311,부천시,B04,결정세액,T001,인원,167051,명
2016,A0311,부천시,B04,결정세액,T002,금액,336587,백만원
2016,A0312,성남시,B01,급여총계,T001,인원,370967,명
2016,A0312,성남시,B01,급여총계,T002,금액,15753539,백만원
2016,A0312,성남시,B02,과세대상근로소득(총급여),T001,인원,370185,명
2016,A0312,성남시,B02,과세대상근로소득(총급여),T002,금액,15664383,백만원
2016,A0312,성남시,B03,과세표준,T001,인원,326142,명
2016,A0312,성남시,B03,과세표준,T002,금액,9521567,백만원
2016,A0312,성남시,B04,결정세액,T001,인원,223629,명
2016,A0312,성남시,B04,결정세액,T002,금액,1329050,백만원
2016,A0313,수원시,B01,급여총계,T001,인원,467882,명
2016,A0313,수원시,B01,급여총계,T002,금액,17506569,백만원
2016,A0313,수원시,B02,과세대상근로소득(총급여),T001,인원,466397,명
