ym,sido,sigungu,lawd_cd,level,unsold
200810,인천,서구,28260,시군구,411
200810,인천,강화군,28710,시군구,0
200810,인천,옹진군,28720,시군구,
200810,광주,계,,시도,11323
200810,대전,계,,시도,2788
200810,울산,계,,시도,9449
200810,경기,계,,시도,22360
200810,경기,수원시,41111,시(구 합산),2664
200810,경기,수원시,41113,시(구 합산),2664
200810,경기,수원시,41115,시(구 합산),2664
200810,경기,수원시,41117,시(구 합산),2664
200810,경기,성남시,41131,시(구 합산),0
200810,경기,성남시,41133,시(구 합산),0
200810,경기,성남시,41135,시(구 합산),0
200810,경기,의정부시,41150,시군구,3
200810,경기,안양시,41171,시(구 합산),413
200810,경기,안양시,41173,시(구 합산),413
200810,경기,부천시,41192,시(구 합산),45
200810,경기,부천시,41194,시(구 합산),45
200810,경기,부천시,41196,시(구 합산),45
200810,경기,부천시,41190,시(구 합산),45
200810,경기,광명시,41210,시군구,0
200810,경기,평택시,41220,시군구,2142
200810,경기,동두천시,41250,시군구,0
200810,경기,안산시,41271,시(구 합산),0
200810,경기,안산시,41273,시(구 합산),0
200810,경기,고양시,41281,시(구 합산),5325
200810,경기,고양시,41285,시(구 합산),5325
200810,경기,고양시,41287,시(구 합산),5325
200810,경기,과천시,41290,시군구,0
200810,경기,구리시,41310,시군구,30
200810,경기,남양주시,41360,시군구,1066
200810,경기,오산시,41370,시군구,256
200810,경기,시흥시,41390,시군구,37
200810,경기,군포시,41410,시군구,148
200810,경기,의왕시,41430,시군구,0
200810,경기,하남시,41450,시군구,157
200810,경기,용인시,41461,시(구 합산),4618
200810,경기,용인시,41463,시(구 합산),4618
200810,경기,용인시,41465,시(구 합산),4618
200810,경기,파주시,41480,시군구,410
200810,경기,이천시,41500,시군구,1100
200810,경기,안성시,41550,시군구,1560
200810,경기,김포시,41570,시군구,1168
200810,경기,양주시,41630,시군구,107
200810,경기,여주시,41670,시군구,
200810,경기,화성시,41591,시(구 합산),102
200810,경기,화성시,41593,시(구 합산),102
200810,경기,화성시,41595,시(구 합산),102
200810,경기,화성시,41597,시(구 합산),102
200810,경기,화성시,41590,시(구 합산),102
200810,경기,광주시,41610,시군구,865
200810,경기,연천군,41800,시군구,26
200810,경기,포천시,41650,시군구,
200810,경기,가평군,41820,시군구,1
200810,경기,양평군,41830,시군구,117
200810,강원,계,,시도,9383
200810,충북,계,,시도,5346
200810,충남,계,,시도,15662
200810,전북,계,,시도,3428
200810,전남,계,,시도,6844
200810,경북,계,,시도,15153
200810,경남,계,,시도,17140
200810,제주,계,,시도,289
200811,서울,계,,시도,2263
200811,서울,종로구,11110,시군구,45
200811,서울,중구,11140,시군구,267
200811,서울,용산구,11170,시군구,68
200811,서울,성동구,11200,시군구,74
200811,서울,광진구,11215,시군구,18
200811,서울,동대문구,11230,시군구,0
200811,서울,중랑구,11260,시군구,0
200811,서울,성북구,11290,시군구,45
200811,서울,강북구,11305,시군구,14
200811,서울,도봉구,11320,시군구,0
200811,서울,노원구,11350,시군구,0
200811,서울,은평구,11380,시군구,224
200811,서울,서대문구,11410,시군구,0
200811,서울,마포구,11440,시군구,221
200811,서울,양천구,11470,시군구,186
200811,서울,강서구,11500,시군구,128
200811,서울,구로구,11530,시군구,0
200811,서울,금천구,11545,시군구,0
200811,서울,영등포구,11560,시군구,108
200811,서울,동작구,11590,시군구,596
200811,서울,관악구,11620,시군구,0
200811,서울,서초구,11650,시군구,169
200811,서울,강남구,11680,시군구,19
200811,서울,송파구,11710,시군구,0
200811,서울,강동구,11740,시군구,81
200811,부산,계,,시도,14292
200811,대구,계,,시도,21324
200811,인천,계,,시도,1492
200811,인천,중구,28110,시군구,0
200811,인천,동구,28140,시군구,0
200811,인천,미추홀구,28177,시군구,640
200811,인천,연수구,28185,시군구,40
200811,인천,남동구,28200,시군구,0
200811,인천,부평구,28237,시군구,317
200811,인천,계양구,28245,시군구,49
200811,인천,서구,28260,시군구,446
200811,인천,강화군,28710,시군구,0
200811,인천,옹진군,28720,시군구,0
200811,광주,계,,시도,12672
200811,대전,계,,시도,4008
200811,울산,계,,시도,9471
200811,경기,계,,시도,22111
200811,경기,수원시,41111,시(구 합산),2651
200811,경기,수원시,41113,시(구 합산),2651
200811,경기,수원시,41115,시(구 합산),2651
200811,경기,수원시,41117,시(구 합산),2651
200811,경기,성남시,41131,시(구 합산),10
200811,경기,성남시,41133,시(구 합산),10
200811,경기,성남시,41135,시(구 합산),10
200811,경기,의정부시,41150,시군구,3
200811,경기,안양시,41171,시(구 합산),413
200811,경기,안양시,41173,시(구 합산),413
200811,경기,부천시,41192,시(구 합산),45
200811,경기,부천시,41194,시(구 합산),45
200811,경기,부천시,41196,시(구 합산),45
200811,경기,부천시,41190,시(구 합산),45
200811,경기,광명시,41210,시군구,0
200811,경기,평택시,41220,시군구,2140
200811,경기,동두천시,41250,시군구,0
200811,경기,안산시,41271,시(구 합산),0
200811,경기,안산시,41273,시(구 합산),0
200811,경기,고양시,41281,시(구 합산),5319
200811,경기,고양시,41285,시(구 합산),5319
200811,경기,고양시,41287,시(구 합산),5319
200811,경기,과천시,41290,시군구,0
200811,경기,구리시,41310,시군구,29
200811,경기,남양주시,41360,시군구,1061
200811,경기,오산시,41370,시군구,248
200811,경기,시흥시,41390,시군구,35
200811,경기,군포시,41410,시군구,148
200811,경기,의왕시,41430,시군구,0
200811,경기,하남시,41450,시군구,157
200811,경기,용인시,41461,시(구 합산),4500
200811,경기,용인시,41463,시(구 합산),4500
200811,경기,용인시,41465,시(구 합산),4500
200811,경기,파주시,41480,시군구,407
200811,경기,이천시,41500,시군구,1086
200811,경기,안성시,41550,시군구,1536
200811,경기,김포시,41570,시군구,1063
200811,경기,양주시,41630,시군구,102
200811,경기,여주시,41670,시군구,941
200811,경기,화성시,41591,시(구 합산),88
200811,경기,화성시,41593,시(구 합산),88
200811,경기,화성시,41595,시(구 합산),88
200811,경기,화성시,41597,시(구 합산),88
200811,경기,화성시,41590,시(구 합산),88
200811,경기,광주시,41610,시군구,0
200811,경기,연천군,41800,시군구,0
200811,경기,포천시,41650,시군구,26
200811,경기,가평군,41820,시군구,1
200811,경기,양평군,41830,시군구,102
200811,강원,계,,시도,10930
200811,충북,계,,시도,6565
200811,충남,계,,시도,15277
200811,전북,계,,시도,3236
200811,전남,계,,시도,6725
200811,경북,계,,시도,15054
200811,경남,계,,시도,16877
200811,제주,계,,시도,273
200812,서울,계,,시도,2486
200812,서울,종로구,11110,시군구,46
200812,서울,중구,11140,시군구,245
200812,서울,용산구,11170,시군구,53
200812,서울,성동구,11200,시군구,73
200812,서울,광진구,11215,시군구,18
200812,서울,동대문구,11230,시군구,0
200812,서울,중랑구,11260,시군구,0
200812,서울,성북구,11290,시군구,213
200812,서울,강북구,11305,시군구,14
200812,서울,도봉구,11320,시군구,12
200812,서울,노원구,11350,시군구,0
200812,서울,은평구,11380,시군구,224
200812,서울,서대문구,11410,시군구,0
200812,서울,마포구,11440,시군구,319
200812,서울,양천구,11470,시군구,186
200812,서울,강서구,11500,시군구,120
200812,서울,구로구,11530,시군구,0
200812,서울,금천구,11545,시군구,0
200812,서울,영등포구,11560,시군구,108
200812,서울,동작구,11590,시군구,601
200812,서울,관악구,11620,시군구,0
200812,서울,서초구,11650,시군구,162
200812,서울,강남구,11680,시군구,19
200812,서울,송파구,11710,시군구,0
200812,서울,강동구,11740,시군구,73
200812,부산,계,,시도,13997
200812,대구,계,,시도,21379
200812,인천,계,,시도,1647
200812,인천,중구,28110,시군구,0
200812,인천,동구,28140,시군구,584
200812,인천,미추홀구,28177,시군구,0
200812,인천,연수구,28185,시군구,640
200812,인천,남동구,28200,시군구,40
200812,인천,부평구,28237,시군구,23
200812,인천,계양구,28245,시군구,311
200812,인천,서구,28260,시군구,49
200812,인천,강화군,28710,시군구,0
200812,인천,옹진군,28720,시군구,0
200812,광주,계,,시도,12384
200812,대전,계,,시도,3802
200812,울산,계,,시도,9569
200812,경기,계,,시도,22795
200812,경기,수원시,41111,시(구 합산),2709
200812,경기,수원시,41113,시(구 합산),2709
200812,경기,수원시,41115,시(구 합산),2709
200812,경기,수원시,41117,시(구 합산),2709
200812,경기,성남시,41131,시(구 합산),10
200812,경기,성남시,41133,시(구 합산),10
200812,경기,성남시,41135,시(구 합산),10
200812,경기,의정부시,41150,시군구,0
200812,경기,안양시,41171,시(구 합산),389
200812,경기,안양시,41173,시(구 합산),389
200812,경기,부천시,41192,시(구 합산),750
200812,경기,부천시,41194,시(구 합산),750
200812,경기,부천시,41196,시(구 합산),750
200812,경기,부천시,41190,시(구 합산),750
200812,경기,광명시,41210,시군구,0
200812,경기,평택시,41220,시군구,2124
200812,경기,동두천시,41250,시군구,0
200812,경기,안산시,41271,시(구 합산),55
200812,경기,안산시,41273,시(구 합산),55
200812,경기,고양시,41281,시(구 합산),5360
200812,경기,고양시,41285,시(구 합산),5360
200812,경기,고양시,41287,시(구 합산),5360
200812,경기,과천시,41290,시군구,0
200812,경기,구리시,41310,시군구,29
200812,경기,남양주시,41360,시군구,1055
200812,경기,오산시,41370,시군구,248
200812,경기,시흥시,41390,시군구,35
200812,경기,군포시,41410,시군구,149
200812,경기,의왕시,41430,시군구,0
200812,경기,하남시,41450,시군구,157
200812,경기,용인시,41461,시(구 합산),4500
200812,경기,용인시,41463,시(구 합산),4500
200812,경기,용인시,41465,시(구 합산),4500
200812,경기,파주시,41480,시군구,403
200812,경기,이천시,41500,시군구,1083
200812,경기,안성시,41550,시군구,1518
200812,경기,김포시,41570,시군구,982
200812,경기,양주시,41630,시군구,102
200812,경기,여주시,41670,시군구,936
200812,경기,화성시,41591,시(구 합산),72
200812,경기,화성시,41593,시(구 합산),72
200812,경기,화성시,41595,시(구 합산),72
200812,경기,화성시,41597,시(구 합산),72
200812,경기,화성시,41590,시(구 합산),72
200812,경기,광주시,41610,시군구,0
200812,경기,연천군,41800,시군구,0
200812,경기,포천시,41650,시군구,26
200812,경기,가평군,41820,시군구,1
200812,경기,양평군,41830,시군구,102
200812,강원,계,,시도,10581
200812,충북,계,,시도,6412
200812,충남,계,,시도,15918
200812,전북,계,,시도,4617
200812,전남,계,,시도,6530
200812,경북,계,,시도,16106
200812,경남,계,,시도,17107
200812,제주,계,,시도,269
200901,서울,계,,시도,2511
200901,서울,종로구,11110,시군구,46
200901,서울,중구,11140,시군구,242
200901,서울,용산구,11170,시군구,12
200901,서울,성동구,11200,시군구,73
200901,서울,광진구,11215,시군구,18
200901,서울,동대문구,11230,시군구,27
200901,서울,중랑구,11260,시군구,0
200901,서울,성북구,11290,시군구,213
200901,서울,강북구,11305,시군구,4
200901,서울,도봉구,11320,시군구,0
200901,서울,노원구,11350,시군구,0
200901,서울,은평구,11380,시군구,221
200901,서울,서대문구,11410,시군구,0
200901,서울,마포구,11440,시군구,315
200901,서울,양천구,11470,시군구,186
200901,서울,강서구,11500,시군구,117
200901,서울,구로구,11530,시군구,0
200901,서울,금천구,11545,시군구,0
200901,서울,영등포구,11560,시군구,107
200901,서울,동작구,11590,시군구,601
200901,서울,관악구,11620,시군구,74
200901,서울,서초구,11650,시군구,162
200901,서울,강남구,11680,시군구,19
200901,서울,송파구,11710,시군구,0
200901,서울,강동구,11740,시군구,74
200901,부산,계,,시도,13882
200901,대구,계,,시도,21560
200901,인천,계,,시도,1605
200901,인천,중구,28110,시군구,0
200901,인천,동구,28140,시군구,586
200901,인천,미추홀구,28177,시군구,0
200901,인천,연수구,28185,시군구,625
200901,인천,남동구,28200,시군구,40
200901,인천,부평구,28237,시군구,4
200901,인천,계양구,28245,시군구,301
200901,인천,서구,28260,시군구,49
200901,인천,강화군,28710,시군구,0
200901,인천,옹진군,28720,시군구,0
200901,광주,계,,시도,12395
200901,대전,계,,시도,3715
200901,울산,계,,시도,9486
200901,경기,계,,시도,21415
200901,경기,수원시,41111,시(구 합산),2702
200901,경기,수원시,41113,시(구 합산),2702
200901,경기,수원시,41115,시(구 합산),2702
200901,경기,수원시,41117,시(구 합산),2702
200901,경기,성남시,41131,시(구 합산),12
200901,경기,성남시,41133,시(구 합산),12
200901,경기,성남시,41135,시(구 합산),12
200901,경기,의정부시,41150,시군구,0
200901,경기,안양시,41171,시(구 합산),389
200901,경기,안양시,41173,시(구 합산),389
200901,경기,부천시,41192,시(구 합산),748
200901,경기,부천시,41194,시(구 합산),748
200901,경기,부천시,41196,시(구 합산),748
200901,경기,부천시,41190,시(구 합산),748
200901,경기,광명시,41210,시군구,0
200901,경기,평택시,41220,시군구,2118
