emd_cd10,sido_cd,sgg_cd,ym,workplaces,insured,notice_amount,file
4182025027,41,41820,2021-0,5,36,8942440, 내역_20210618
4182025029,41,41820,2021-0,4,34,7105580, 내역_20210618
4122031029,41,41220,2021-0,40,1065,323466180, 내역_20210618
4180025022,41,41800,2021-0,7,53,11988160, 내역_20210618
4111313800,41,41113,2021-0,2,40,11841600, 내역_20210618
4148035024,41,41480,2021-0,38,618,153635520, 내역_20210618
4167011700,41,41670,2021-0,14,304,82885300, 내역_20210618
4136031021,41,41360,2021-0,75,687,151520240, 내역_20210618
4159040022,41,41590,2021-0,155,2853,819004520, 내역_20210618
2872033021,28,28720,2021-0,29,261,56745900, 내역_20210618
2871036021,28,28710,2021-0,7,56,15129760, 내역_20210618
4155042024,41,41550,2021-0,16,632,185625940, 내역_20210618
4167032032,41,41670,2021-0,11,103,26588880, 내역_20210618
4145011500,41,41450,2021-0,92,1078,338773080, 내역_20210618
4159034031,41,41590,2021-0,8,39,10520260, 내역_20210618
4159037029,41,41590,2021-0,22,292,82718100, 내역_20210618
4146135027,41,41461,2021-0,12,111,30082480, 내역_20210618
4146134022,41,41461,2021-0,18,216,62322420, 내역_20210618
4128110500,41,41281,2021-0,110,945,226580560, 내역_20210618
4111512200,41,41115,2021-0,10,51,11937580, 내역_20210618
4150031029,41,41500,2021-0,31,376,78347960, 내역_20210618
4167035026,41,41670,2021-0,4,113,25748860, 내역_20210618
4139011000,41,41390,2021-0,86,550,143942700, 내역_20210618
2872037021,28,28720,2021-0,9,52,7715840, 내역_20210618
4127111000,41,41271,2021-0,30,425,132819640, 내역_20210618
4155012200,41,41550,2021-0,16,171,39101060, 내역_20210618
4150037024,41,41500,2021-0,10,51,13436800, 내역_20210618
1159010400,11,11590,2021-0,23,211,46792620, 내역_20210618
4131010500,41,41310,2021-0,186,2628,684610680, 내역_20210618
4122034025,41,41220,2021-0,56,1392,425281460, 내역_20210618
4148037026,41,41480,2021-0,44,630,181108960, 내역_20210618
4122034023,41,41220,2021-0,16,129,31059180, 내역_20210618
4167036022,41,41670,2021-0,8,170,35674300, 내역_20210618
4157025627,41,41570,2021-0,79,801,206998280, 내역_20210618
4155031025,41,41550,2021-0,11,139,35030540, 내역_20210618
4157010100,41,41570,2021-0,84,1133,305154900, 내역_20210618
2871035025,28,28710,2021-0,7,96,18815100, 내역_20210618
4139012000,41,41390,2021-0,21,222,51111200, 내역_20210618
4148010400,41,41480,2021-0,68,681,162702220, 내역_20210618
4167034032,41,41670,2021-0,6,49,11625960, 내역_20210618
4148035022,41,41480,2021-0,42,536,144595260, 내역_20210618
4159025627,41,41590,2021-0,152,1831,521379560, 내역_20210618
4148025626,41,41480,2021-0,12,136,31103860, 내역_20210618
4157034028,41,41570,2021-0,23,181,49762140, 내역_20210618
4180036022,41,41800,2021-0,8,38,8291220, 내역_20210618
4159013600,41,41590,2021-0,78,726,200258480, 내역_20210618
4159025933,41,41590,2021-0,28,611,168486000, 내역_20210618
4137011000,41,41370,2021-0,74,923,230257940, 내역_20210618
4155031028,41,41550,2021-0,14,312,90770320, 내역_20210618
4182031027,41,41820,2021-0,4,26,5824820, 내역_20210618
4150025332,41,41500,2021-0,23,282,79640260, 내역_20210618
4159034034,41,41590,2021-0,34,317,92212600, 내역_20210618
4159036033,41,41590,2021-0,22,375,107468340, 내역_20210618
4122012600,41,41220,2021-0,35,344,84575600, 내역_20210618
4146125325,41,41461,2021-0,66,572,146772040, 내역_20210618
4183036027,41,41830,2021-0,2,7,2388680, 내역_20210618
4137012000,41,41370,2021-0,40,1138,341808260, 내역_20210618
4155036028,41,41550,2021-0,18,235,66390120, 내역_20210618
4165038024,41,41650,2021-0,13,106,22864400, 내역_20210618
2826010500,28,28260,2021-0,28,371,75328080, 내역_20210618
4122033023,41,41220,2021-0,22,211,51668680, 내역_20210618
4163031023,41,41630,2021-0,85,1007,245133500, 내역_20210618
4161025326,41,41610,2021-0,89,941,250934900, 내역_20210618
2826010800,28,28260,2021-0,184,3076,896206060, 내역_20210618
2871033024,28,28710,2021-0,15,68,12114740, 내역_20210618
4167025035,41,41670,2021-0,24,376,108629980, 내역_20210618
4137010100,41,41370,2021-0,163,2346,532880440, 내역_20210618
4159035027,41,41590,2021-0,28,292,80885300, 내역_20210618
4125011200,41,41250,2021-0,85,880,207051980, 내역_20210618
4146131025,41,41461,2021-0,62,942,254947880, 내역_20210618
4128710100,41,41287,2021-0,147,1653,413356220, 내역_20210618
4163032028,41,41630,2021-0,20,195,48302380, 내역_20210618
4159025937,41,41590,2021-0,48,371,96473540, 내역_20210618
4111710400,41,41117,2021-0,327,2978,763354840, 내역_20210618
4157025023,41,41570,2021-0,79,1276,360510180, 내역_20210618
4122025029,41,41220,2021-0,10,79,16130240, 내역_20210618
4146132026,41,41461,2021-0,39,1224,309859680, 내역_20210618
4163010200,41,41630,2021-0,4,31,5523780, 내역_20210618
4148025323,41,41480,2021-0,60,1222,296811680, 내역_20210618
4125010200,41,41250,2021-0,65,607,135408280, 내역_20210618
4122025321,41,41220,2021-0,48,804,190970160, 내역_20210618
4159031026,41,41590,2021-0,10,52,11866900, 내역_20210618
4167035024,41,41670,2021-0,10,92,22929540, 내역_20210618
4155041028,41,41550,2021-0,5,24,6198160, 내역_20210618
4157036027,41,41570,2021-0,42,372,100902620, 내역_20210618
2824510600,28,28245,2021-0,71,482,109146000, 내역_20210618
4165033022,41,41650,2021-0,24,173,39762980, 내역_20210618
4167010100,41,41670,2021-0,35,369,74852140, 내역_20210618
4161011200,41,41610,2021-0,70,874,236248560, 내역_20210618
4113510400,41,41135,2021-0,23,480,111186780, 내역_20210618
4167037023,41,41670,2021-0,4,30,7371560, 내역_20210618
4159012500,41,41590,2021-0,45,703,173062280, 내역_20210618
4137010900,41,41370,2021-0,17,174,38266420, 내역_20210618
4163010500,41,41630,2021-0,35,286,64825340, 내역_20210618
4139010800,41,41390,2021-0,65,827,202311060, 내역_20210618
4150031022,41,41500,2021-0,16,262,59517480, 내역_20210618
4146125621,41,41461,2021-0,19,160,41429800, 내역_20210618
4182032522,41,41820,2021-0,13,173,34656180, 내역_20210618
4122011100,41,41220,2021-0,54,604,148095980, 내역_20210618
4159011900,41,41590,2021-0,87,1377,341087680, 내역_20210618
4167034022,41,41670,2021-0,4,77,16554240, 내역_20210618
4163032024,41,41630,2021-0,23,752,232708040, 내역_20210618
4155033030,41,41550,2021-0,12,205,55793820, 내역_20210618
4122010800,41,41220,2021-0,35,487,95831980, 내역_20210618
4155032022,41,41550,2021-0,7,121,31262680, 내역_20210618
4150035027,41,41500,2021-0,17,186,53491300, 내역_20210618
4155031022,41,41550,2021-0,19,149,36392960, 내역_20210618
4165033023,41,41650,2021-0,73,877,209769820, 내역_20210618
4146310200,41,41463,2021-0,327,3788,922476640, 내역_20210618
4165010300,41,41650,2021-0,57,539,117937460, 내역_20210618
4122011400,41,41220,2021-0,89,871,237989980, 내역_20210618
4167035021,41,41670,2021-0,6,44,10655320, 내역_20210618
4163011300,41,41630,2021-0,41,451,110773480, 내역_20210618
4122034026,41,41220,2021-0,37,727,203934480, 내역_20210618
4159037021,41,41590,2021-0,38,377,96277420, 내역_20210618
4150034030,41,41500,2021-0,32,934,224447560, 내역_20210618
4163025026,41,41630,2021-0,35,336,75818500, 내역_20210618
2820010800,28,28200,2021-0,62,614,138951920, 내역_20210618
4159025632,41,41590,2021-0,49,474,137379140, 내역_20210618
4150011500,41,41500,2021-0,11,69,14729180, 내역_20210618
4159026229,41,41590,2021-0,13,83,20370040, 내역_20210618
4122025325,41,41220,2021-0,4,17,3221160, 내역_20210618
4150010400,41,41500,2021-0,23,152,37571000, 내역_20210618
4167037027,41,41670,2021-0,7,76,20188300, 내역_20210618
4111710700,41,41117,2021-0,122,1468,401208540, 내역_20210618
4159040024,41,41590,2021-0,140,1970,566756200, 내역_20210618
4146110100,41,41461,2021-0,157,2354,672451920, 내역_20210618
4159041036,41,41590,2021-0,32,658,200002600, 내역_20210618
4146310500,41,41463,2021-0,88,1201,316537000, 내역_20210618
4161025935,41,41610,2021-0,25,486,120050940, 내역_20210618
4122010400,41,41220,2021-0,46,5770,2428531020, 내역_20210618
4148025321,41,41480,2021-0,22,243,59983880, 내역_20210618
4163032025,41,41630,2021-0,12,111,30437740, 내역_20210618
4163011200,41,41630,2021-0,35,324,77234840, 내역_20210618
4143010300,41,41430,2021-0,131,1748,460346340, 내역_20210618
4136036024,41,41360,2021-0,2,21,5773940, 내역_20210618
4122033024,41,41220,2021-0,11,89,22952420, 내역_20210618
4122011900,41,41220,2021-0,137,1634,436789680, 내역_20210618
4148038023,41,41480,2021-0,1,8,1613860, 내역_20210618
4122025324,41,41220,2021-0,22,144,28620580, 내역_20210618
2818510200,28,28185,2021-0,71,596,124126220, 내역_20210618
2872035026,28,28720,2021-0,1,4,1502620, 내역_20210618
2871025021,28,28710,2021-0,16,302,84950760, 내역_20210618
4155032025,41,41550,2021-0,12,186,53543280, 내역_20210618
4122025926,41,41220,2021-0,50,1071,320849500, 내역_20210618
4150036024,41,41500,2021-0,11,90,23063360, 내역_20210618
4122025323,41,41220,2021-0,29,571,148668740, 내역_20210618
4113110600,41,41131,2021-0,18,405,51652900, 내역_20210618
4167025032,41,41670,2021-0,31,840,292861680, 내역_20210618
4163031022,41,41630,2021-0,54,527,135121780, 내역_20210618
4183040021,41,41830,2021-0,11,113,22802320, 내역_20210618
4159025329,41,41590,2021-0,15,108,29076800, 내역_20210618
2811011200,28,28110,2021-0,4,16,3400500, 내역_20210618
4165035023,41,41650,2021-0,16,203,63616480, 내역_20210618
4146135033,41,41461,2021-0,16,142,35160340, 내역_20210618
4157025625,41,41570,2021-0,57,754,203460820, 내역_20210618
4127311200,41,41273,2021-0,23,322,91258580, 내역_20210618
4155038024,41,41550,2021-0,29,333,95358180, 내역_20210618
4146125021,41,41461,2021-0,66,1021,250080920, 내역_20210618
4159041025,41,41590,2021-0,36,490,136328200, 내역_20210618
4137010200,41,41370,2021-0,62,746,213210200, 내역_20210618
4180033025,41,41800,2021-0,5,32,7205220, 내역_20210618
4137011300,41,41370,2021-0,103,1533,422485180, 내역_20210618
4163025023,41,41630,2021-0,24,185,39123720, 내역_20210618
4122037030,41,41220,2021-0,8,39,9277280, 내역_20210618
4122011700,41,41220,2021-0,213,3984,960874540, 내역_20210618
4148031021,41,41480,2021-0,67,813,213256040, 내역_20210618
4119011500,41,41190,2021-0,121,901,222270140, 내역_20210618
4182033028,41,41820,2021-0,5,31,7599920, 내역_20210618
4182032523,41,41820,2021-0,9,58,14609380, 내역_20210618
4159032027,41,41590,2021-0,55,680,194163140, 내역_20210618
2820010600,28,28200,2021-0,46,397,94815240, 내역_20210618
2811015000,28,28110,2021-0,9,58,13738980, 내역_20210618
4183033026,41,41830,2021-0,1,10,2142780, 내역_20210618
4122033022,41,41220,2021-0,27,250,68328640, 내역_20210618
4167035037,41,41670,2021-0,9,97,28430960, 내역_20210618
4159025331,41,41590,2021-0,27,205,55768540, 내역_20210618
4165037021,41,41650,2021-0,8,99,26396140, 내역_20210618
4165035021,41,41650,2021-0,16,265,90729280, 내역_20210618
4165041021,41,41650,2021-0,31,502,118901340, 내역_20210618
4155033032,41,41550,2021-0,5,138,34537520, 내역_20210618
4167035027,41,41670,2021-0,1,26,6214620, 내역_20210618
4165034028,41,41650,2021-0,3,39,10546100, 내역_20210618
4122032025,41,41220,2021-0,19,259,69921260, 내역_20210618
4161025933,41,41610,2021-0,41,487,117703800, 내역_20210618
4155034029,41,41550,2021-0,24,517,165109780, 내역_20210618
4155036031,41,41550,2021-0,20,349,88486780, 내역_20210618
4155040025,41,41550,2021-0,18,226,51457860, 내역_20210618
4161036023,41,41610,2021-0,3,34,12537900, 내역_20210618
4159035022,41,41590,2021-0,38,339,93842900, 내역_20210618
2826012100,28,28260,2021-0,46,320,84761720, 내역_20210618
4122012500,41,41220,2021-0,23,253,71882800, 내역_20210618
4167032031,41,41670,2021-0,5,22,5084160, 내역_20210618
2811014500,28,28110,2021-0,138,1431,383467260, 내역_20210618
4111313900,41,41113,2021-0,24,390,109684180, 내역_20210618
4165036022,41,41650,2021-0,15,259,68262820, 내역_20210618
4155010100,41,41550,2021-0,63,747,160251580, 내역_20210618
4146132021,41,41461,2021-0,27,252,72669780, 내역_20210618
4165034026,41,41650,2021-0,9,117,36215100, 내역_20210618
4165039022,41,41650,2021-0,4,19,5271520, 내역_20210618
4113313200,41,41133,2021-0,45,571,161715240, 내역_20210618
4155040029,41,41550,2021-0,26,260,69516480, 내역_20210618
1117010600,11,11170,2021-0,2,183,46649200, 내역_20210618
4122012300,41,41220,2021-0,26,319,75128380, 내역_20210618
4115011000,41,41150,2021-0,208,2368,561515120, 내역_20210618
1129012000,11,11290,2021-0,11,99,17983600, 내역_20210618
4148025021,41,41480,2021-0,51,684,157696440, 내역_20210618
4146110400,41,41461,2021-0,72,2387,515636180, 내역_20210618
4141010800,41,41410,2021-0,63,567,148082580, 내역_20210618
4183025021,41,41830,2021-0,115,1243,292977100, 내역_20210618
2871032025,28,28710,2021-0,14,150,37261800, 내역_20210618
4155010900,41,41550,2021-0,13,151,28094440, 내역_20210618
4128710300,41,41287,2021-0,87,1106,266247900, 내역_20210618
4167032023,41,41670,2021-0,14,91,24243680, 내역_20210618
1111013100,11,11110,2021-0,13,163,41141300, 내역_20210618
2820010400,28,28200,2021-0,60,787,197942920, 내역_20210618
4157025622,41,41570,2021-0,69,879,210903080, 내역_20210618
4182025025,41,41820,2021-0,12,131,32368620, 내역_20210618
4146125629,41,41461,2021-0,47,498,145762200, 내역_20210618
4150034022,41,41500,2021-0,9,180,48084940, 내역_20210618
2826011400,28,28260,2021-0,295,3405,1004706040, 내역_20210618
4148025022,41,41480,2021-0,34,1189,373474600, 내역_20210618
4146133027,41,41461,2021-0,23,387,102081460, 내역_20210618
4150037021,41,41500,2021-0,11,124,38873620, 내역_20210618
4165031026,41,41650,2021-0,21,239,57607040, 내역_20210618
2814010500,28,28140,2021-0,6,80,18557220, 내역_20210618
2826010600,28,28260,2021-0,53,1399,387680020, 내역_20210618
4159025930,41,41590,2021-0,39,372,107669940, 내역_20210618
2871033021,28,28710,2021-0,18,299,67359160, 내역_20210618
2872036021,28,28720,2021-0,44,577,159244720, 내역_20210618
4155025030,41,41550,2021-0,41,656,170916980, 내역_20210618
4111313400,41,41113,2021-0,126,1076,252934360, 내역_20210618
4167032027,41,41670,2021-0,5,64,18276020, 내역_20210618
4146310900,41,41463,2021-0,154,26156,10876346460, 내역_20210618
2814010100,28,28140,2021-0,110,1571,476896820, 내역_20210618
4159041031,41,41590,2021-0,40,727,207307320, 내역_20210618
2871038022,28,28710,2021-0,7,66,12503040, 내역_20210618
4167025031,41,41670,2021-0,2,17,5180480, 내역_20210618
4159033028,41,41590,2021-0,19,114,31359640, 내역_20210618
2811012600,28,28110,2021-0,14,95,22387040, 내역_20210618
2871025024,28,28710,2021-0,41,751,165434640, 내역_20210618
4150010700,41,41500,2021-0,37,437,118663780, 내역_20210618
4139012100,41,41390,2021-0,32,319,81324720, 내역_20210618
4122032021,41,41220,2021-0,52,596,156786520, 내역_20210618
4148036027,41,41480,2021-0,4,27,7750760, 내역_20210618
4159025332,41,41590,2021-0,42,377,97939920, 내역_20210618
4146133028,41,41461,2021-0,43,567,156611560, 내역_20210618
4139011900,41,41390,2021-0,90,576,139895980, 내역_20210618
4183040027,41,41830,2021-0,9,79,16543540, 내역_20210618
4159041035,41,41590,2021-0,21,339,91896140, 내역_20210618
4148036023,41,41480,2021-0,5,34,7953060, 내역_20210618
4150035028,41,41500,2021-0,22,291,94341000, 내역_20210618
4115011300,41,41150,2021-0,27,232,67362920, 내역_20210618
4165038023,41,41650,2021-0,11,308,89326860, 내역_20210618
4159035030,41,41590,2021-0,5,24,6841160, 내역_20210618
4122025021,41,41220,2021-0,39,409,122623460, 내역_20210618
4122025322,41,41220,2021-0,20,262,74035600, 내역_20210618
4113310400,41,41133,2021-0,47,481,119353020, 내역_20210618
4136025322,41,41360,2021-0,76,740,167489880, 내역_20210618
4161025928,41,41610,2021-0,22,246,58949340, 내역_20210618
4122012100,41,41220,2021-0,82,1159,351342260, 내역_20210618
4150025324,41,41500,2021-0,24,345,98957980, 내역_20210618
1120011000,11,11200,2021-0,21,182,38559680, 내역_20210618
4150010600,41,41500,2021-0,12,64,16100800, 내역_20210618
4165033027,41,41650,2021-0,41,545,132108040, 내역_20210618
4146125025,41,41461,2021-0,53,470,120831600, 내역_20210618
4150032031,41,41500,2021-0,7,64,15563760, 내역_20210618
4136010900,41,41360,2021-0,30,379,83863520, 내역_20210618
4165037023,41,41650,2021-0,22,188,44813440, 내역_20210618
4165031024,41,41650,2021-0,14,206,54117060, 내역_20210618
2824511000,28,28245,2021-0,17,132,29797160, 내역_20210618
4155041024,41,41550,2021-0,20,327,88113700, 내역_20210618
4159041026,41,41590,2021-0,79,751,204689320, 내역_20210618
4146135030,41,41461,2021-0,12,122,31321500, 내역_20210618
4159031022,41,41590,2021-0,24,217,47376400, 내역_20210618
4122012400,41,41220,2021-0,87,1264,336918720, 내역_20210618
4159025326,41,41590,2021-0,62,618,162902200, 내역_20210618
1120011100,11,11200,2021-0,20,144,32659880, 내역_20210618
4167025022,41,41670,2021-0,6,181,48479160, 내역_20210618
4180033021,41,41800,2021-0,4,25,5535900, 내역_20210618
4167012300,41,41670,2021-0,7,65,17297620, 내역_20210618
2820010900,28,28200,2021-0,57,419,99933740, 내역_20210618
2811011700,28,28110,2021-0,4,24,6629000, 내역_20210618
2811012700,28,28110,2021-0,13,112,29949580, 내역_20210618
4159012200,41,41590,2021-0,36,376,84573360, 내역_20210618
4125010600,41,41250,2021-0,10,139,29762900, 내역_20210618
4146133022,41,41461,2021-0,10,143,38238860, 내역_20210618
4146110700,41,41461,2021-0,99,1654,363008300, 내역_20210618
4146132029,41,41461,2021-0,18,383,101044100, 내역_20210618
4167010900,41,41670,2021-0,25,391,100269780, 내역_20210618
4141010700,41,41410,2021-0,4,28,5774960, 내역_20210618
4159025932,41,41590,2021-0,30,486,114768800, 내역_20210618
4111513300,41,41115,2021-0,56,1187,366835260, 내역_20210618
4146125327,41,41461,2021-0,22,149,38094840, 내역_20210618
4150010100,41,41500,2021-0,86,954,230311700, 내역_20210618
4122025923,41,41220,2021-0,76,1051,298710620, 내역_20210618
4136025622,41,41360,2021-0,66,518,106907080, 내역_20210618
4155033026,41,41550,2021-0,35,392,114607940, 내역_20210618
