bnhhSe,cddcCode,cddcNm,changeDate,creatDate,edcSport,edcSportNm,fondDate,fondType,insttCode,insttNm,latitude,lnmadr,longitude,operSttus,rdnmadr,referenceDate,schoolId,schoolNm,schoolSe
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7021000,서울특별시동부교육지원청,2001-03-01,공립,B554398,한국교육시설안전원,37.60152799,서울특별시 중랑구 상봉동 282,127.0901246,운영,서울특별시 중랑구 상봉중앙로8나길 28,2026-03-20,B000008107,상봉중학교,중학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8402000,전북특별자치도진안교육지원청,1981-05-26,공립,B554398,한국교육시설안전원,35.7869701,전북특별자치도 진안군 진안읍 군하리 386,127.4208007,운영,전북특별자치도 진안군 진안읍 대광3길 25-5,2026-03-20,B000013038,진안제일고등학교,고등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7882000,강원특별자치도홍천교육지원청,1922-10-30,공립,B554398,한국교육시설안전원,37.86844665,강원특별자치도 홍천군 두촌면 자은리 915,128.0169715,운영,강원특별자치도 홍천군 두촌면 자은로 329,2026-03-20,B000005039,두촌초등학교,초등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7962000,강원특별자치도인제교육지원청,1955-04-01,공립,B554398,한국교육시설안전원,37.96985666,강원특별자치도 인제군 남면 신남리 404,128.0794889,운영,강원특별자치도 인제군 남면 신남로 47-35,2026-03-20,B000009877,신남중학교,중학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9121000,경상남도의령교육지원청,1966-12-08,사립,B554398,한국교육시설안전원,35.32416174,경상남도 의령군 가례면 가례리 265-1,128.2453647,운영,경상남도 의령군 가례면 의병로 67,2026-03-20,B000013381,의령여자고등학교,고등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7642000,경기도군포의왕교육지원청,1998-03-01,공립,B554398,한국교육시설안전원,37.34799594,경기도 군포시 산본동 1156-22,126.9259127,운영,경기도 군포시 번영로 366,2026-03-20,B000004046,오금초등학교,초등학교
본교,8000000,충청북도교육청,2025-10-25,2013-11-29,8011000,충청북도청주교육지원청,1996-03-25,공립,B554398,한국교육시설안전원,36.61418134,충청북도 청주시 상당구 용암동 2100,127.5055537,운영,충청북도 청주시 상당구 중흥로 99,2026-03-20,B000009899,원봉중학교,중학교
본교,7240000,대구광역시교육청,2025-10-25,2013-11-29,7261000,대구광역시서부교육지원청,1983-12-08,공립,B554398,한국교육시설안전원,35.87825232,대구광역시 서구 평리동 574-6,128.5479041,운영,대구광역시 서구 서대구로45길 60,2026-03-20,B000002818,대구서평초등학교,초등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8501000,전라남도목포교육지원청,1933-06-18,공립,B554398,한국교육시설안전원,34.80147619,전라남도 목포시 산정동 34,126.3903242,운영,전라남도 목포시 산대로 26,2026-03-20,B000006385,목포산정초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9171000,경상남도남해교육지원청,1950-06-06,사립,B554398,한국교육시설안전원,34.85749552,경상남도 남해군 창선면 상죽리 170,128.0122318,운영,경상남도 남해군 창선면 창선로 97-12,2026-03-20,B000011198,창선중학교,중학교
본교,7480000,울산광역시교육청,2025-10-25,2013-11-29,7491000,울산광역시강북교육지원청,1970-04-06,공립,B554398,한국교육시설안전원,35.51544857,울산광역시 동구 전하동 549-5,129.4277996,운영,울산광역시 동구 바드래길 55,2026-03-20,B000003525,전하초등학교,초등학교
본교,8000000,충청북도교육청,2025-10-25,2013-11-29,8011000,충청북도청주교육지원청,1998-03-01,공립,B554398,한국교육시설안전원,36.61943157,충청북도 청주시 흥덕구 가경동 1500,127.4360439,운영,충청북도 청주시 흥덕구 풍년로79번길 7-2,2026-03-20,B000009909,경덕중학교,중학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8521000,전라남도순천교육지원청,1906-04-01,공립,B554398,한국교육시설안전원,34.95083261,전라남도 순천시 저전동 90-3,127.4825505,운영,전라남도 순천시 서문로 7,2026-03-20,B000006488,순천남초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9151000,경상남도양산교육지원청,1939-03-31,공립,B554398,한국교육시설안전원,35.34866256,경상남도 양산시 북부동 255,129.0445079,운영,경상남도 양산시 호국학도병길 2,2026-03-20,B000013591,양산고등학교,고등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7091300,서울특별시강남서초교육지원청,1978-03-02,사립,B554398,한국교육시설안전원,37.50199646,서울특별시 서초구 반포동 753,126.994230,운영,서울특별시 서초구 신반포로 56-7,2026-03-20,B000013485,세화여자고등학교,고등학교
분교,8490000,전라남도교육청,2025-10-25,2013-11-29,8701000,전라남도완도교육지원청,1985-03-06,공립,B554398,한국교육시설안전원,34.18846082,전라남도 완도군 노화읍 내리 488-1,126.5042111,운영,전라남도 완도군 노화읍 넙도길 294-31,2026-03-20,B000010655,넙도초등학교노화중학교넙도분교장,중학교
본교,7380000,광주광역시교육청,2025-10-25,2013-11-29,7401000,광주광역시서부교육지원청,2005-09-01,공립,B554398,한국교육시설안전원,35.13279273,광주광역시 서구 금호동 244-16,126.854239,운영,광주광역시 서구 금화로 53,2026-03-20,B000003257,만호초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7541000,경기도수원교육지원청,2012-03-02,공립,B554398,한국교육시설안전원,37.28972795,경기도 수원시 영통구 이의동 1346,127.0485481,운영,경기도 수원시 영통구 도청로89번길 11,2026-03-20,B000012425,광교고등학교,고등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8591000,전라남도고흥교육지원청,1928-09-30,공립,B554398,한국교육시설안전원,34.5756492,전라남도 고흥군 풍양면 야막리 506-2,127.2435938,운영,전라남도 고흥군 풍양면 죽시장터길 13-6,2026-03-20,B000006623,풍양초등학교,초등학교
본교,8490000,전라남도교육청,2025-10-25,2013-11-29,8511000,전라남도여수교육지원청,1999-03-02,공립,B554398,한국교육시설안전원,34.75260395,전라남도 여수시 문수동 493-6,127.6926971,운영,전라남도 여수시 여문2로 50,2026-03-20,B000006430,여수좌수영초등학교,초등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8771000,경상북도경주교육지원청,1945-09-03,공립,B554398,한국교육시설안전원,35.67874018,경상북도 경주시 외동읍 석계리 91,129.3094092,운영,경상북도 경주시 외동읍 석계평리길 79-31,2026-03-20,B000006989,석계초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7121200,서울특별시성북강북교육지원청,1945-11-01,공립,B554398,한국교육시설안전원,37.59452119,서울특별시 성북구 종암동 22-1,127.0352972,운영,서울특별시 성북구 종암로5길 14,2026-03-20,B000002411,서울숭례초등학교,초등학교
본교,8000000,충청북도교육청,2025-10-25,2013-11-29,8021000,충청북도충주교육지원청,1992-03-19,공립,B554398,한국교육시설안전원,36.98420403,충청북도 충주시 연수동 1003,127.9303592,운영,충청북도 충주시 연원5길 19,2026-03-20,B000022490,충주중앙초등학교,초등학교
본교,9010000,경상남도교육청,2025-10-25,2013-11-29,9131000,경상남도함안교육지원청,1952-05-03,사립,B554398,한국교육시설안전원,35.38841766,경상남도 함안군 칠서면 용성리 22-22,128.5028395,운영,경상남도 함안군 칠서면 삼칠로 1303,2026-03-20,B000011154,칠성중학교,중학교
본교,7150000,부산광역시교육청,2025-10-25,2013-11-29,7201000,부산광역시북부교육지원청,1976-03-02,공립,B554398,한국교육시설안전원,35.21504262,부산광역시 북구 만덕동 646-1,129.028845,운영,부산광역시 북구 만덕1로 72,2026-03-20,B000002624,만덕초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7581000,경기도부천교육지원청,1968-03-03,공립,B554398,한국교육시설안전원,37.48765072,경기도 부천시 원미구 중동 815,126.7656988,운영,경기도 부천시 원미구 부일로330번길 30,2026-03-20,B000003796,부천서초등학교,초등학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7581000,경기도부천교육지원청,1961-03-23,공립,B554398,한국교육시설안전원,37.4879117,경기도 부천시 원미구 역곡동 31,126.8038687,운영,경기도 부천시 원미구 지봉로51번길 22,2026-03-20,B000003791,부천동초등학교,초등학교
본교,7430000,대전광역시교육청,2025-10-25,2013-11-29,7441000,대전광역시동부교육지원청,1954-08-26,공립,B554398,한국교육시설안전원,36.32892323,대전광역시 동구 대동 28-32,127.4485993,운영,대전광역시 동구 동대전로110번길 74-57,2026-03-20,B000008981,한밭여자중학교,중학교
본교,7530000,경기도교육청,2025-10-25,2013-11-29,7692000,경기도광주하남교육지원청,1961-04-03,공립,B554398,한국교육시설안전원,37.35961347,경기도 광주시 신현동 365,127.1609419,운영,경기도 광주시 문형산길 7,2026-03-20,B000004297,광주광명초등학교,초등학교
본교,7380000,광주광역시교육청,2025-10-25,2013-11-29,7391000,광주광역시동부교육지원청,1935-06-01,공립,B554398,한국교육시설안전원,35.24649373,광주광역시 북구 효령동 396-4,126.9140707,운영,광주광역시 북구 하서로 985,2026-03-20,B000003253,광주북초등학교,초등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7832000,강원특별자치도강릉교육지원청,2001-03-01,공립,B554398,한국교육시설안전원,37.72193969,강원특별자치도 강릉시 구정면 제비리 132-2,128.8645411,운영,강원특별자치도 강릉시 구정면 칠봉로 670-34,2026-03-20,B000011872,강원예술고등학교,고등학교
본교,8321000,전북특별자치도교육청,2025-10-25,2013-11-29,8372000,전북특별자치도남원교육지원청,1955-07-22,공립,B554398,한국교육시설안전원,35.42102496,전북특별자치도 남원시 향교동 400,127.3802691,운영,전북특별자치도 남원시 만인로 43,2026-03-20,B000013022,남원고등학교,고등학교
본교,7480000,울산광역시교육청,2025-10-25,2013-11-29,7501000,울산광역시강남교육지원청,2008-03-01,공립,B554398,한국교육시설안전원,35.56979092,울산광역시 울주군 범서읍 구영리 213,129.2493247,운영,울산광역시 울주군 범서읍 대리로 69,2026-03-20,B000012420,범서고등학교,고등학교
본교,7380000,광주광역시교육청,2025-10-25,2013-11-29,7401000,광주광역시서부교육지원청,1999-03-22,공립,B554398,한국교육시설안전원,35.12378279,광주광역시 서구 풍암동 1050,126.8756762,운영,광주광역시 서구 풍암중앙로 8,2026-03-20,B000003258,풍암초등학교,초등학교
본교,8140000,충청남도교육청,2025-10-25,2013-11-29,8201000,충청남도금산교육지원청,1952-06-14,공립,B554398,한국교육시설안전원,36.10630313,충청남도 금산군 금산읍 중도리 166,127.4943581,운영,충청남도 금산군 금산읍 탑선길 5,2026-03-20,B000012936,금산고등학교,고등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8851000,경상북도경산교육지원청,2006-03-01,공립,B554398,한국교육시설안전원,35.80114113,경상북도 경산시 백천동 591-2,128.7401211,운영,경상북도 경산시 경청로216길 17,2026-03-20,B000010854,삼성현중학교,중학교
본교,8140000,충청남도교육청,2025-10-25,2013-11-29,8161000,충청남도공주교육지원청,1922-05-23,공립,B554398,한국교육시설안전원,36.60284687,충청남도 공주시 정안면 내촌리 189-1,127.116568,운영,충청남도 공주시 정안면 정안중앙길 79,2026-03-20,B000005594,정안초등학교,초등학교
본교,8000000,충청북도교육청,2025-10-25,2013-11-29,8031000,충청북도제천교육지원청,1908-11-20,공립,B554398,한국교육시설안전원,37.1337027,충청북도 제천시 천남동 9-45,128.1939021,운영,충청북도 제천시 원뜰로 35,2026-03-20,B000025413,동명초등학교,초등학교
본교,7010000,서울특별시교육청,2025-10-25,2013-11-29,7021000,서울특별시동부교육지원청,1977-03-01,공립,B554398,한국교육시설안전원,37.59873698,서울특별시 중랑구 망우동 153-1,127.1038418,운영,서울특별시 중랑구 망우로72길 49,2026-03-20,B000001863,서울망우초등학교,초등학교
본교,8750000,경상북도교육청,2025-10-25,2013-11-29,8851000,경상북도경산교육지원청,2015-03-01,공립,B554398,한국교육시설안전원,35.80901399,경상북도 경산시 사동 296,128.7514077,운영,경상북도 경산시 삼성현로91길 36,2026-03-20,B000023098,사동고등학교,고등학교
본교,7801000,강원특별자치도교육청,2025-10-25,2013-11-29,7863000,강원특별자치도속초양양교육지원청,1969-10-02,공립,B554398,한국교육시설안전원,38.20342899,강원특별자치도 속초시 교동 779-16,128.5739638,운영,강원특별자치도 속초시 만천1길 67,2026-03-20,B000004987,교동초등학교,초등학교
